impression_code_filter	impression_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
50k_100k	50k - 100k	38 Degrees	38 Degrees	200006375787	Facebook	41	1	4099959	2050000	23674	4744
50k_100k	50k - 100k	Best For Britain	Best for Britain	1863944713844924	Facebook	39	1	3899961	1950000	57814	17126
50k_100k	50k - 100k	Podemos	Unidas Podemos	269212336568846	Facebook	38	1	3799962	1900000	19962	4600
50k_100k	50k - 100k	Sosialidemokraatit SDP		108945982480217	Facebook	37	1	3699963	1850000	20063	5200
50k_100k	50k - 100k	Greenpeace Deutschland		22541752487	Facebook	36	1	3599964	1800000	17664	3800
50k_100k	50k - 100k	Conservatives	The Conservative Party	8807334278	Facebook	35	1	3499965	1750000	22177	7406
50k_100k	50k - 100k	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	113	1	3401638	340163	1700	0
50k_100k	50k - 100k	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	30	1	2999970	1500000	5687	2143
50k_100k	50k - 100k	Partito Democratico		77034286895	Facebook	29	1	2899971	1450000	11671	2200
50k_100k	50k - 100k	Harald Vilimsky		547597092025909	Facebook	28	1	2799972	1400000	22972	7300
50k_100k	50k - 100k	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	27	1	2699973	1350000	17473	5900
50k_100k	50k - 100k	COALICION CANARIA		AR489541609348661248	Google	89	1	2679166	267916	2016	75
50k_100k	50k - 100k	SPÖ	SPÖ	77393060080	Facebook	26	1	2599974	1300000	14474	3800
50k_100k	50k - 100k	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	25	1	2499975	1250000	6654	2909
50k_100k	50k - 100k	Rädda Barnen		72659261793	Facebook	25	1	2499975	1250000	22686	8705
50k_100k	50k - 100k	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	83	1	2498548	249854	43950	1339
50k_100k	50k - 100k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	80	1	2408239	240823	15773	767
50k_100k	50k - 100k	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	24	1	2399976	1200000	11176	2200
50k_100k	50k - 100k	Patryk Jaki		199877710116314	Facebook	24	1	2399976	1200000	12440	3256
50k_100k	50k - 100k	AMERISOFT SRL		AR573801583431647232	Google	79	1	2378136	237813	1189	0
50k_100k	50k - 100k	The Brexit Party	The Brexit Party	230416667843105	Facebook	23	1	2299977	1150000	41632	12844
50k_100k	50k - 100k	John Crombez	sp.a	264131406977201	Facebook	23	1	2299977	1150000	9977	2200
50k_100k	50k - 100k	Greenpeace España	Greenpeace España	133044800622	Facebook	22	1	2199978	1100000	8978	1700
50k_100k	50k - 100k	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	21	1	2099979	1050000	11761	2983
50k_100k	50k - 100k	KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	69	1	2077106	207710	2799	195
50k_100k	50k - 100k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	20	1	1999980	1000000	5462	2349
50k_100k	50k - 100k	Fidesz	Fidesz	9844779306	Facebook	20	1	1999980	1000000	12071	6035
50k_100k	50k - 100k	kontrast.at	kontrast.at	1079650008770485	Facebook	20	1	1999980	1000000	14280	6100
50k_100k	50k - 100k	Open Vld	Open Vld	53668151866	Facebook	19	1	1899981	950000	10081	2600
50k_100k	50k - 100k	Kyriakos Mitsotakis		34848567724	Facebook	19	1	1899981	950000	7481	1400
50k_100k	50k - 100k	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	19	1	1899981	950000	3019	844
50k_100k	50k - 100k	Claudia Gamon	NEOS	447992848717452	Facebook	19	1	1899981	950000	10981	3100
50k_100k	50k - 100k	Dungeon Defenders		107960282569653	Facebook	19	1	1899981	950000	5234	890
50k_100k	50k - 100k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	18	1	1799982	900000	3249	928
50k_100k	50k - 100k	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18	1	1799982	900000	13982	5800
50k_100k	50k - 100k	Groen	Groen	84920854319	Facebook	18	1	1799982	900000	8582	1700
50k_100k	50k - 100k	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	18	1	1799982	900000	6182	1100
50k_100k	50k - 100k	HLAS		AR312619193323225088	Google	59	1	1776076	177607	1971	120
50k_100k	50k - 100k	Partido Popular Regional De Canarias		AR288284801977286656	Google	57	1	1715870	171587	1264	45
50k_100k	50k - 100k	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	17	1	1699983	850000	3358	1050
50k_100k	50k - 100k	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	17	1	1699983	850000	9983	2900
50k_100k	50k - 100k	Roberto Rosso		1735684256653359	Facebook	16	1	1599984	800000	7984	1600
50k_100k	50k - 100k	Die Grünen	Die Grünen	21759893033	Facebook	16	1	1599984	800000	7984	1600
50k_100k	50k - 100k	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	16	1	1599984	800000	3535	1068
50k_100k	50k - 100k	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	16	1	1599984	800000	5039	1890
50k_100k	50k - 100k	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	51	1	1535252	153525	767	0
50k_100k	50k - 100k	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	15	1	1499985	750000	8985	2700
50k_100k	50k - 100k	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	15	1	1499985	750000	3002	1083
50k_100k	50k - 100k	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	15	1	1499985	750000	9240	2198
50k_100k	50k - 100k	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	14	1	1399986	700000	3386	500
50k_100k	50k - 100k	Alfred Sant	Alfred Sant	537789116260209	Facebook	14	1	1399986	700000	6986	1400
50k_100k	50k - 100k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	14	1	1399986	700000	15142	4397
50k_100k	50k - 100k	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	14	1	1399986	700000	13986	4300
50k_100k	50k - 100k	Klang der Solidarität		385076005313967	Facebook	14	1	1399986	700000	2301	267
50k_100k	50k - 100k	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	45	1	1354634	135463	1354	75
50k_100k	50k - 100k	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	13	1	1299987	650000	1993	777
50k_100k	50k - 100k	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	13	1	1299987	650000	6087	1200
50k_100k	50k - 100k	Compromís	Compromís	194053080624605	Facebook	13	1	1299987	650000	6087	1200
50k_100k	50k - 100k	European Greens	European Greens	141366725876424	Facebook	13	1	1299987	650000	15987	3500
50k_100k	50k - 100k	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	13	1	1299987	650000	6087	1200
50k_100k	50k - 100k	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	13	1	1299987	650000	1287	0
50k_100k	50k - 100k	ČSSD	ČSSD	111041662264882	Facebook	12	1	1199988	600000	7189	2253
50k_100k	50k - 100k	Europees Parlement Nederland		270788920480	Facebook	12	1	1199988	600000	7988	2800
50k_100k	50k - 100k	Vlaams Belang	Vlaams Belang	56605856504	Facebook	12	1	1199988	600000	7988	2800
50k_100k	50k - 100k	IKEA	IKEA	112961202185776	Facebook	12	1	1199988	600000	5988	1200
50k_100k	50k - 100k	Lizette Risgaard		547601668763372	Facebook	12	1	1199988	600000	9371	2677
50k_100k	50k - 100k	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	12	1	1199988	600000	5988	1200
50k_100k	50k - 100k	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	12	1	1199988	600000	7507	1851
50k_100k	50k - 100k	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	39	1	1174016	117401	10957	301
50k_100k	50k - 100k	Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	11	1	1099989	550000	2011	588
50k_100k	50k - 100k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	11	1	1099989	550000	4289	800
50k_100k	50k - 100k	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	11	1	1099989	550000	4689	900
50k_100k	50k - 100k	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	11	1	1099989	550000	4689	900
50k_100k	50k - 100k	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	11	1	1099989	550000	2011	588
50k_100k	50k - 100k	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	11	1	1099989	550000	3489	600
50k_100k	50k - 100k	DIE LINKE	DIE LINKE	47694585682	Facebook	11	1	1099989	550000	4689	900
50k_100k	50k - 100k	Campact e.V.	Campact e.V.	82734241364	Facebook	11	1	1099989	550000	5489	1100
50k_100k	50k - 100k	Parlement européen en France	Parlement européen en France	279757933824	Facebook	11	1	1099989	550000	5489	1100
50k_100k	50k - 100k	London Labour Party	The London Labour Party 	474613052643462	Facebook	11	1	1099989	550000	7161	2430
50k_100k	50k - 100k	Avaaz	Avaaz	8340223883	Facebook	11	1	1099989	550000	10224	2047
50k_100k	50k - 100k	Médecins du Monde France		265420476920	Facebook	11	1	1099989	550000	6489	1900
50k_100k	50k - 100k	Leave.EU		794492093982367	Facebook	11	1	1099989	550000	9781	4895
50k_100k	50k - 100k	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	34	1	1023501	102350	647	15
50k_100k	50k - 100k	Liberal Alliance		AR183859784640888832	Google	34	1	1023501	102350	5117	511
50k_100k	50k - 100k	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	10	1	999990	500000	2990	500
50k_100k	50k - 100k	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	10	1	999990	500000	1390	100
50k_100k	50k - 100k	Venstre, Danmarks Liberale Parti		21465928829	Facebook	10	1	999990	500000	7363	1874
50k_100k	50k - 100k	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	10	1	999990	500000	6352	1620
50k_100k	50k - 100k	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	10	1	999990	500000	5990	1800
50k_100k	50k - 100k	Petizioni.it		1410474395723679	Facebook	10	1	999990	500000	4990	1000
50k_100k	50k - 100k	En Comú Podem	En Comú Podem	463627663844039	Facebook	10	1	999990	500000	4990	1000
50k_100k	50k - 100k	Amnesty International UK		7624294394	Facebook	10	1	999990	500000	7510	2545
50k_100k	50k - 100k	Un país moderno	Unidas Podemos	577723459314066	Facebook	10	1	999990	500000	4990	1000
50k_100k	50k - 100k	Stichting Vluchteling		120034538112114	Facebook	10	1	999990	500000	13990	5500
50k_100k	50k - 100k	Instant PPI UK		616112792139038	Facebook	10	1	999990	500000	10672	3471
50k_100k	50k - 100k	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	9	1	899991	450000	4491	900
50k_100k	50k - 100k	Alex Salmond	Slainte Media	136191876445102	Facebook	9	1	899991	450000	3345	578
50k_100k	50k - 100k	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	9	1	899991	450000	2491	400
50k_100k	50k - 100k	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	9	1	899991	450000	4381	878
50k_100k	50k - 100k	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	9	1	899991	450000	2891	500
50k_100k	50k - 100k	Peter Mertens	PVDA	236485149843971	Facebook	9	1	899991	450000	4491	900
50k_100k	50k - 100k	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	9	1	899991	450000	3291	600
50k_100k	50k - 100k	Andy Street	The Conservative Party	625464517632792	Facebook	9	1	899991	450000	5196	1041
50k_100k	50k - 100k	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	9	1	899991	450000	891	0
50k_100k	50k - 100k	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	9	1	899991	450000	2091	300
50k_100k	50k - 100k	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	9	1	899991	450000	3691	700
50k_100k	50k - 100k	Greenpeace France		39435457457	Facebook	9	1	899991	450000	4491	900
50k_100k	50k - 100k	Oxfam Novib		115289021825188	Facebook	9	1	899991	450000	13991	3100
50k_100k	50k - 100k	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	9	1	899991	450000	4491	900
50k_100k	50k - 100k	smava		139818439366989	Facebook	9	1	899991	450000	5491	1700
50k_100k	50k - 100k	UAB "BPN LT"		AR135010682042056704	Google	28	1	842883	84288	421	0
50k_100k	50k - 100k	INBOX	New Digital Media	369693523475596	Facebook	8	1	799992	400000	792	0
50k_100k	50k - 100k	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	8	1	799992	400000	7492	3600
50k_100k	50k - 100k	Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	8	1	799992	400000	2792	500
50k_100k	50k - 100k	HC Strache	FPÖ	74865038590	Facebook	8	1	799992	400000	3992	800
50k_100k	50k - 100k	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	8	1	799992	400000	6944	3333
50k_100k	50k - 100k	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	8	1	799992	400000	4592	1500
50k_100k	50k - 100k	Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	8	1	799992	400000	3192	600
50k_100k	50k - 100k	Sign for my Future		1345513882259768	Facebook	8	1	799992	400000	4992	1600
50k_100k	50k - 100k	SP	SP	128393027527	Facebook	8	1	799992	400000	4992	1600
50k_100k	50k - 100k	FPÖ	FPÖ	169051073236170	Facebook	8	1	799992	400000	4992	1600
50k_100k	50k - 100k	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	8	1	799992	400000	1992	300
50k_100k	50k - 100k	Centerpartiet	Centerpartiet	12690894340	Facebook	8	1	799992	400000	6481	2963
50k_100k	50k - 100k	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	8	1	799992	400000	2792	500
50k_100k	50k - 100k	Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	8	1	799992	400000	3992	800
50k_100k	50k - 100k	Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	8	1	799992	400000	2166	990
50k_100k	50k - 100k	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	8	1	799992	400000	3192	600
50k_100k	50k - 100k	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	8	1	799992	400000	1992	300
50k_100k	50k - 100k	Unionen		175656912484553	Facebook	8	1	799992	400000	6018	2593
50k_100k	50k - 100k	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	8	1	799992	400000	1992	300
50k_100k	50k - 100k	Lilian Marijnissen	SP	844559615710915	Facebook	8	1	799992	400000	4492	1200
50k_100k	50k - 100k	Òmnium International		2177632682563843	Facebook	8	1	799992	400000	3992	800
50k_100k	50k - 100k	Bananamia		185686561464778	Facebook	8	1	799992	400000	792	0
50k_100k	50k - 100k	Greenpeace Polska		32104614789	Facebook	8	1	799992	400000	1393	558
50k_100k	50k - 100k	Respeto LGTB		2315084548728652	Facebook	8	1	799992	400000	3592	700
50k_100k	50k - 100k	Dan Lok		998837360158985	Facebook	8	1	799992	400000	28476	6230
50k_100k	50k - 100k	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	26	1	782677	78267	391	0
50k_100k	50k - 100k	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	7	1	699993	350000	693	0
50k_100k	50k - 100k	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	7	1	699993	350000	4493	1500
50k_100k	50k - 100k	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	7	1	699993	350000	1893	300
50k_100k	50k - 100k	Plan International Sverige		382243262003	Facebook	7	1	699993	350000	4629	1759
50k_100k	50k - 100k	Josef Caruana		166617437361908	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	7	1	699993	350000	3093	600
50k_100k	50k - 100k	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	7	1	699993	350000	3093	600
50k_100k	50k - 100k	George Simion		2212856535602171	Facebook	7	1	699993	350000	1364	651
50k_100k	50k - 100k	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	7	1	699993	350000	8993	2400
50k_100k	50k - 100k	Make.org	Make.org	122037308191612	Facebook	7	1	699993	350000	3993	1100
50k_100k	50k - 100k	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	7	1	699993	350000	1893	300
50k_100k	50k - 100k	Greenpeace Belgium		73232790238	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	Stadt Wien	Stadt Wien	110971788921077	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	Property & Business Info		562032903912680	Facebook	7	1	699993	350000	7513	3587
50k_100k	50k - 100k	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	7	1	699993	350000	4993	1900
50k_100k	50k - 100k	Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	7	1	699993	350000	4493	1500
50k_100k	50k - 100k	Riparte il futuro		476098022442147	Facebook	7	1	699993	350000	2693	500
50k_100k	50k - 100k	Ayuda LGTB		315021912539118	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	Europäisches Parlament Österreich		124468054313069	Facebook	7	1	699993	350000	4093	1400
50k_100k	50k - 100k	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	7	1	699993	350000	11563	3703
50k_100k	50k - 100k	Right To Vote	Right to Vote	408236463256774	Facebook	7	1	699993	350000	6935	3124
50k_100k	50k - 100k	Save the Refugees		1931458237163388	Facebook	7	1	699993	350000	3109	623
50k_100k	50k - 100k	SOS-Kinderdörfer weltweit		56497026719	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	NT Live	NT Live	107334993856	Facebook	7	1	699993	350000	4042	810
50k_100k	50k - 100k	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	6	1	599994	300000	3494	1000
50k_100k	50k - 100k	Andreas Schieder	SPÖ	290881691011354	Facebook	6	1	599994	300000	3994	1400
50k_100k	50k - 100k	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	6	1	599994	300000	2594	500
50k_100k	50k - 100k	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	6	1	599994	300000	6694	2945
50k_100k	50k - 100k	RMDSZ	RMDSZ	102601499822802	Facebook	6	1	599994	300000	734	210
50k_100k	50k - 100k	Amnesty International Polska		57544755889	Facebook	6	1	599994	300000	3139	837
50k_100k	50k - 100k	MSZP	MSZP	115388925185513	Facebook	6	1	599994	300000	1547	588
50k_100k	50k - 100k	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	6	1	599994	300000	2194	400
50k_100k	50k - 100k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	6	1	599994	300000	2794	1100
50k_100k	50k - 100k	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	6	1	599994	300000	1359	388
50k_100k	50k - 100k	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	6	1	599994	300000	1238	433
50k_100k	50k - 100k	KDU-ČSL	KDU-ČSL	251656685576	Facebook	6	1	599994	300000	1165	233
50k_100k	50k - 100k	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	6	1	599994	300000	812	232
50k_100k	50k - 100k	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	6	1	599994	300000	3780	945
50k_100k	50k - 100k	România în primul rând	Future Innovation	770704223323599	Facebook	6	1	599994	300000	629	126
50k_100k	50k - 100k	Gazeta Wyborcza		63563473556	Facebook	6	1	599994	300000	929	325
50k_100k	50k - 100k	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	6	1	599994	300000	6024	2410
50k_100k	50k - 100k	Apodemia		115927088504184	Facebook	6	1	599994	300000	594	0
50k_100k	50k - 100k	IG Metall	IG Metall	249296718436	Facebook	6	1	599994	300000	3094	900
50k_100k	50k - 100k	Red Barnet		67571270393	Facebook	6	1	599994	300000	12719	4150
50k_100k	50k - 100k	Joe Sammut		433245190070343	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	6	1	599994	300000	2594	500
50k_100k	50k - 100k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	6	1	599994	300000	2794	1100
50k_100k	50k - 100k	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	6	1	599994	300000	4494	1800
50k_100k	50k - 100k	Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	6	1	599994	300000	15615	4165
50k_100k	50k - 100k	D66	D66	52985377549	Facebook	6	1	599994	300000	4494	1800
50k_100k	50k - 100k	Entega		198244400189055	Facebook	6	1	599994	300000	13494	3600
50k_100k	50k - 100k	Banque mondiale		155174084508744	Facebook	6	1	599994	300000	528	0
50k_100k	50k - 100k	Scientists for EU	Scientists for EU	642444842524195	Facebook	6	1	599994	300000	3464	694
50k_100k	50k - 100k	WeWorld Onlus		299584710061488	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	Humble Household		1746853745395190	Facebook	6	1	599994	300000	5635	1526
50k_100k	50k - 100k	The Bamboo Brush Society		1152885191422950	Facebook	6	1	599994	300000	2194	400
50k_100k	50k - 100k	The Week UK	The Week	177855115588808	Facebook	6	1	599994	300000	9250	2198
50k_100k	50k - 100k	Marco Antonio Orsini		395865050792874	Facebook	6	1	599994	300000	528	0
50k_100k	50k - 100k	Òmnium Cultural		161916260510295	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	The Fetzer Institute		115153903038	Facebook	6	1	599994	300000	2665	534
50k_100k	50k - 100k	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	6	1	599994	300000	2994	600
50k_100k	50k - 100k	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	19	1	571956	57195	421	15
50k_100k	50k - 100k	Kansallinen Kokoomus r.p.		AR210958348219056128	Google	18	1	541853	54185	46298	857
50k_100k	50k - 100k	Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	18	1	541853	54185	2709	270
50k_100k	50k - 100k	CDA Doetinchem		AR453512812329697280	Google	17	1	511750	51175	255	0
50k_100k	50k - 100k	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	5	1	499995	250000	10711	2945
50k_100k	50k - 100k	Pia Olsen Dyhr	SF	49348971479	Facebook	5	1	499995	250000	4016	1205
50k_100k	50k - 100k	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	5	1	499995	250000	1695	300
50k_100k	50k - 100k	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	5	1	499995	250000	895	100
50k_100k	50k - 100k	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	5	1	499995	250000	2314	463
50k_100k	50k - 100k	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	5	1	499995	250000	524	105
50k_100k	50k - 100k	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	5	1	499995	250000	773	154
50k_100k	50k - 100k	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	5	1	499995	250000	6024	2811
50k_100k	50k - 100k	déi gréng	déi gréng	21710789873	Facebook	5	1	499995	250000	2495	500
50k_100k	50k - 100k	Izquierda Unida	Izquierda Unida	74858103866	Facebook	5	1	499995	250000	2995	900
50k_100k	50k - 100k	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	5	1	499995	250000	3495	1300
50k_100k	50k - 100k	Roberts Zīle		508959865842254	Facebook	5	1	499995	250000	2095	400
50k_100k	50k - 100k	Labour East	The Labour Party	407402162736656	Facebook	5	1	499995	250000	14459	3587
50k_100k	50k - 100k	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	5	1	499995	250000	1010	330
