spend_code_filter	spend_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	368	1	27559632	11358000	121531	23200
0_1k	0 - 1k	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	112	1	25827888	10698000	59588	16800
0_1k	0 - 1k	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	126	1	25420000	2480000	19999	1549
0_1k	0 - 1k	PSOE	PSOE	189318235003	Facebook	334	1	25070666	10072999	73066	13300
0_1k	0 - 1k	We are the 52%	We are the 52%	466744973727718	Facebook	278	1	23274883	8569064	65766	8569
0_1k	0 - 1k	Partido Popular Regional De Canarias		AR288284801977286656	Google	139	1	22359999	2170000	12800	649
0_1k	0 - 1k	The Labour Party	The Labour Party	25749647410	Facebook	639	1	22340456	8326901	163568	26530
0_1k	0 - 1k	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	183	1	21421167	9611388	55129	12662
0_1k	0 - 1k	România în primul rând	Future Innovation	770704223323599	Facebook	94	1	21387106	9472582	19704	5100
0_1k	0 - 1k	KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1489	1	21099999	689999	80299	649
0_1k	0 - 1k	38 Degrees	38 Degrees	200006375787	Facebook	641	1	20705105	7374322	136359	16358
0_1k	0 - 1k	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	118	1	20439999	1959999	7700	200
0_1k	0 - 1k	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	136	1	20290354	8601904	29286	8387
0_1k	0 - 1k	Conservatives	The Conservative Party	8807334278	Facebook	2197	1	20197827	5766746	326549	21848
0_1k	0 - 1k	Alternativet		AR198061076825243648	Google	11	1	17110000	1710000	4100	400
0_1k	0 - 1k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	110	1	17050000	1689999	27649	2500
0_1k	0 - 1k	Partito Democratico		77034286895	Facebook	133	1	16526867	7116000	40367	7900
0_1k	0 - 1k	Greenpeace Deutschland		22541752487	Facebook	490	1	16493510	5850999	95409	13100
0_1k	0 - 1k	SPÖ	SPÖ	77393060080	Facebook	726	1	16441274	5469999	120774	15800
0_1k	0 - 1k	Sosialidemokraatit SDP		108945982480217	Facebook	307	1	16322693	5962000	90293	18000
0_1k	0 - 1k	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	82	1	15470872	6688652	31732	6962
0_1k	0 - 1k	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	173	1	15163826	6119000	37526	7300
0_1k	0 - 1k	Rädda Barnen		72659261793	Facebook	571	1	14779379	4570283	118926	31154
0_1k	0 - 1k	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	46	1	14450458	6713146	21103	9023
0_1k	0 - 1k	European Commission		107898832590939	Facebook	74	1	14386926	6176999	27625	9200
0_1k	0 - 1k	Kyriakos Mitsotakis		34848567724	Facebook	79	1	14128920	6038000	30120	6400
0_1k	0 - 1k	European Greens	European Greens	141366725876424	Facebook	66	1	13671934	5984000	41734	16500
0_1k	0 - 1k	Fidesz	Fidesz	9844779306	Facebook	76	1	13550212	6468202	45148	22358
0_1k	0 - 1k	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	77	1	13403922	6036000	26347	6900
0_1k	0 - 1k	Greenpeace France		39435457457	Facebook	108	1	12785891	5283000	39492	12700
0_1k	0 - 1k	Kansallinen Kokoomus r.p.		AR210958348219056128	Google	89	1	12740000	1229999	18250	1649
0_1k	0 - 1k	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	12230923	5600478	7547	3397
0_1k	0 - 1k	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	19	1	11799981	5500000	13481	5100
0_1k	0 - 1k	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	114	1	11644885	5532000	45185	9300
0_1k	0 - 1k	HLAS		AR312619193323225088	Google	618	1	11489999	590000	40799	1099
0_1k	0 - 1k	Plan International Sverige		382243262003	Facebook	351	1	11323760	3611594	80669	20889
0_1k	0 - 1k	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	69	1	10976930	4547000	17230	2600
0_1k	0 - 1k	ČSSD	ČSSD	111041662264882	Facebook	1729	1	10829771	2759750	54752	13149
0_1k	0 - 1k	Venstre, Danmarks Liberale Parti		21465928829	Facebook	380	1	10572342	3014249	68373	17949
0_1k	0 - 1k	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	380	1	10506620	3366999	71220	10600
0_1k	0 - 1k	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	48	1	10476952	4527999	7800	2627
0_1k	0 - 1k	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	90	1	10337909	4265000	23610	4500
0_1k	0 - 1k	Harald Vilimsky		547597092025909	Facebook	158	1	10330842	4235000	59142	17200
0_1k	0 - 1k	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	130	1	10299999	949999	10100	400
0_1k	0 - 1k	Best For Britain	Best for Britain	1863944713844924	Facebook	824	1	10138556	3127527	151795	17572
0_1k	0 - 1k	Partido Animalista PACMA		AR145115193901318144	Google	6	1	10010000	1000000	550	50
0_1k	0 - 1k	Arnora Oy		AR181544213152792576	Google	1	1	10000000	1000000	500	50
0_1k	0 - 1k	WeWorld Onlus		299584710061488	Facebook	372	1	9764628	3744000	51927	5700
0_1k	0 - 1k	Dungeon Defenders		107960282569653	Facebook	311	1	9380688	3586999	44763	5073
0_1k	0 - 1k	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	28	1	9369999	930000	1849	50
0_1k	0 - 1k	Open Vld	Open Vld	53668151866	Facebook	344	1	9365656	3376000	67156	11300
0_1k	0 - 1k	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	54	1	9348945	4015000	17045	3200
0_1k	0 - 1k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	202	1	9248798	3417999	17664	5895
0_1k	0 - 1k	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	9201836	3351000	28336	3600
0_1k	0 - 1k	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	127	1	9185873	3696000	29173	4700
0_1k	0 - 1k	mmb media agentur d.o.o.		AR524572049809604608	Google	746	1	8899999	159999	37299	0
0_1k	0 - 1k	Patryk Jaki		199877710116314	Facebook	252	1	8826179	3204474	31402	6677
0_1k	0 - 1k	Right To Vote	Right to Vote	408236463256774	Facebook	358	1	8773937	2038644	74314	8952
0_1k	0 - 1k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	451	1	8548029	3255447	28770	5593
0_1k	0 - 1k	Claudia Gamon	NEOS	447992848717452	Facebook	268	1	8478732	2915000	56832	9500
0_1k	0 - 1k	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	87	1	8369116	3540881	20795	8228
0_1k	0 - 1k	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	176	1	8294823	3468000	32723	5200
0_1k	0 - 1k	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	203	1	8147797	2793999	29097	2800
0_1k	0 - 1k	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	8096895	3239000	43196	14000
0_1k	0 - 1k	Future Innovation SRL		AR474748779908562944	Google	43	1	7940000	789999	5950	550
0_1k	0 - 1k	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	82	1	7892177	3351946	26549	6934
0_1k	0 - 1k	Médecins du Monde France		265420476920	Facebook	964	1	7851036	2515000	118139	8178
0_1k	0 - 1k	Groen	Groen	84920854319	Facebook	183	1	7824817	2767000	37516	5400
0_1k	0 - 1k	CDA Doetinchem		AR453512812329697280	Google	35	1	7819999	770000	2649	100
0_1k	0 - 1k	Save the Children Italia		46590675335	Facebook	41	1	7786959	3303000	22959	8300
0_1k	0 - 1k	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	72	1	7746928	3327000	19428	3900
0_1k	0 - 1k	Gazeta Wyborcza		63563473556	Facebook	386	1	7721036	2454263	18309	2679
0_1k	0 - 1k	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	139	1	7695861	2814000	36161	5600
0_1k	0 - 1k	RMDSZ	RMDSZ	102601499822802	Facebook	208	1	7539531	2211095	10372	1835
0_1k	0 - 1k	DIE LINKE	DIE LINKE	47694585682	Facebook	257	1	7394743	2638000	35543	2800
0_1k	0 - 1k	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	7359927	2879999	29527	7800
0_1k	0 - 1k	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	50	1	7171949	3195000	11149	2100
0_1k	0 - 1k	Greens/EFA in the European Parliament		150527751674751	Facebook	58	1	7091942	3050999	10684	1869
0_1k	0 - 1k	Peter Mertens	PVDA	236485149843971	Facebook	573	1	7082427	2062000	86426	8800
0_1k	0 - 1k	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1318	1	6957682	1528999	148082	4400
0_1k	0 - 1k	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	89	1	6902911	2807000	8260	2358
0_1k	0 - 1k	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	186	1	6892814	2162000	37113	5500
0_1k	0 - 1k	UAB "BPN LT"		AR135010682042056704	Google	32	1	6799999	680000	2499	100
0_1k	0 - 1k	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	38	1	6789962	3037000	14262	2900
0_1k	0 - 1k	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	81	1	6707919	2878000	33218	9600
0_1k	0 - 1k	John Crombez	sp.a	264131406977201	Facebook	84	1	6638915	2686000	36816	7400
0_1k	0 - 1k	Un país moderno	Unidas Podemos	577723459314066	Facebook	51	1	6626949	2959999	19549	5000
0_1k	0 - 1k	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	83	1	6459916	2636999	24217	5100
0_1k	0 - 1k	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	58	1	6450942	2639999	12210	4243
0_1k	0 - 1k	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	63	1	6337937	2711999	8337	800
0_1k	0 - 1k	Klang der Solidarität		385076005313967	Facebook	88	1	6108912	2525999	13896	1780
0_1k	0 - 1k	Apodemia		115927088504184	Facebook	22	1	6100978	2739999	2978	200
0_1k	0 - 1k	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	35	1	6020000	589999	3999	250
0_1k	0 - 1k	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	74	1	5985926	2565000	39726	14700
0_1k	0 - 1k	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	185	1	5937814	1749999	19515	300
0_1k	0 - 1k	Andreas Schieder	SPÖ	290881691011354	Facebook	160	1	5934839	1686999	40740	7600
0_1k	0 - 1k	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	714	1	5766286	1392999	79086	2100
0_1k	0 - 1k	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	37	1	5679963	2477000	6862	800
0_1k	0 - 1k	Banque mondiale		155174084508744	Facebook	107	1	5677892	2162999	10141	178
0_1k	0 - 1k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	344	1	5607656	1532999	40355	2400
0_1k	0 - 1k	HC Strache	FPÖ	74865038590	Facebook	80	1	5606919	2303000	29519	8700
0_1k	0 - 1k	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	37	1	5461235	2438860	7091	2159
0_1k	0 - 1k	En Comú Podem	En Comú Podem	463627663844039	Facebook	54	1	5403946	2260000	18745	5000
0_1k	0 - 1k	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	609	1	5340391	1571999	66291	1500
0_1k	0 - 1k	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	145	1	5323731	1672870	38469	6180
0_1k	0 - 1k	Cink, s.r.o.		AR361287976015101952	Google	29	1	5240000	510000	3699	250
0_1k	0 - 1k	Katarina Barley	SPD	1522202731410785	Facebook	337	1	5215663	1455000	43363	2500
0_1k	0 - 1k	Compromís	Compromís	194053080624605	Facebook	50	1	5131949	2081999	16849	3800
0_1k	0 - 1k	IKEA	IKEA	112961202185776	Facebook	78	1	5070922	1930999	19622	3800
0_1k	0 - 1k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	727	1	5051897	1414051	106635	7270
0_1k	0 - 1k	Alfred Sant	Alfred Sant	537789116260209	Facebook	114	1	4921885	1852000	20986	2700
0_1k	0 - 1k	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	3586	1	4918413	404000	355414	100
0_1k	0 - 1k	Die Grünen	Die Grünen	21759893033	Facebook	99	1	4889901	1492999	31800	5500
0_1k	0 - 1k	MSZP	MSZP	115388925185513	Facebook	66	1	4835746	1866405	6624	2561
0_1k	0 - 1k	Vlaams Belang	Vlaams Belang	56605856504	Facebook	35	1	4825965	2008000	21965	8200
0_1k	0 - 1k	Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	76	1	4810000	420000	8749	550
0_1k	0 - 1k	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	4794965	1975000	18065	6400
0_1k	0 - 1k	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	106	1	4762894	1626000	14894	1100
0_1k	0 - 1k	KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	50	1	4730000	440000	2950	50
0_1k	0 - 1k	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	39	1	4645594	2187765	12696	3725
0_1k	0 - 1k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	186	1	4616814	1553000	31513	4100
0_1k	0 - 1k	Lara Comi	Lara Comi	155619044465389	Facebook	91	1	4610909	1409000	16309	3200
0_1k	0 - 1k	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	70	1	4607929	1796999	23729	6400
0_1k	0 - 1k	Lilian Marijnissen	SP	844559615710915	Facebook	58	1	4592942	1925000	21041	5200
0_1k	0 - 1k	School Cuts	National Education Union	871798409656672	Facebook	155	1	4561845	1094000	44603	6711
0_1k	0 - 1k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	235	1	4525764	1616000	33965	3500
0_1k	0 - 1k	Covestro		150793518281117	Facebook	16	1	4510984	1975000	8384	2800
0_1k	0 - 1k	Delphinus		20411877802	Facebook	11	1	4505989	2199999	2037	267
0_1k	0 - 1k	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	315	1	4500685	1362999	32385	300
0_1k	0 - 1k	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	70	1	4499930	1792999	8460	1881
0_1k	0 - 1k	Centerpartiet	Centerpartiet	12690894340	Facebook	154	1	4491201	1483107	48636	12332
0_1k	0 - 1k	Alex Salmond	Slainte Media	136191876445102	Facebook	91	1	4481909	1650000	21071	2661
0_1k	0 - 1k	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	129	1	4454870	1189999	46060	12622
0_1k	0 - 1k	CGTN		565225540184937	Facebook	7	1	4399993	2100000	3109	623
0_1k	0 - 1k	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	108	1	4399308	1767750	13594	3586
0_1k	0 - 1k	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	92	1	4367908	1670000	10308	300
0_1k	0 - 1k	Roberta Metsola		406824526101449	Facebook	471	1	4355529	1248999	47028	100
0_1k	0 - 1k	INBOX	New Digital Media	369693523475596	Facebook	36	1	4354964	1896999	5163	400
0_1k	0 - 1k	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	60	1	4349940	1791999	16739	3800
0_1k	0 - 1k	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	47	1	4298953	1835000	20153	6900
0_1k	0 - 1k	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	136	1	4289481	1416773	34532	5364
0_1k	0 - 1k	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	263	1	4269737	1212000	30537	1400
0_1k	0 - 1k	DéFI	DéFI	173518112695794	Facebook	151	1	4252849	1005000	26248	3100
0_1k	0 - 1k	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	127	1	4251872	1415999	37173	8900
0_1k	0 - 1k	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	4246913	1642999	11013	600
0_1k	0 - 1k	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	102	1	4245898	1400000	13698	900
0_1k	0 - 1k	Andy Street	The Conservative Party	625464517632792	Facebook	591	1	4198408	1227999	76963	2314
0_1k	0 - 1k	Roberto Rosso		1735684256653359	Facebook	45	1	4134955	1768000	18555	4900
0_1k	0 - 1k	Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	26	1	4130000	400000	3550	250
0_1k	0 - 1k	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	106	1	4101893	1328999	22394	3800
0_1k	0 - 1k	Rumilus Design Oy		AR391102333313875968	Google	32	1	4100000	390000	1599	0
0_1k	0 - 1k	Liberal Alliance		AR183859784640888832	Google	100	1	4000000	340000	24049	2150
0_1k	0 - 1k	Medici Senza Frontiere		65737832194	Facebook	25	1	3976975	1681000	12875	4800
0_1k	0 - 1k	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	80	1	3964919	1437999	13220	1600
0_1k	0 - 1k	Sign for my Future		1345513882259768	Facebook	67	1	3856932	1543000	25232	7400
0_1k	0 - 1k	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	44	1	3843956	1564999	8055	1200
0_1k	0 - 1k	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	18	1	3824722	1776474	5688	1268
0_1k	0 - 1k	Campact e.V.	Campact e.V.	82734241364	Facebook	30	1	3760970	1645000	15970	4900
0_1k	0 - 1k	Europees Parlement Nederland		270788920480	Facebook	41	1	3742959	1634000	22059	7800
0_1k	0 - 1k	Instant PPI UK		616112792139038	Facebook	73	1	3678902	1316388	31536	7637
0_1k	0 - 1k	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	38	1	3645961	1504999	9161	1900
0_1k	0 - 1k	Stefano Maullu		150618724962388	Facebook	34	1	3641966	1452000	9466	1800
0_1k	0 - 1k	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	43	1	3605956	1489999	9456	1300
0_1k	0 - 1k	David Casa	David Casa	193035580892638	Facebook	89	1	3592911	1015000	12011	800
0_1k	0 - 1k	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	3589954	1361999	8954	1400
0_1k	0 - 1k	The Bamboo Brush Society		1152885191422950	Facebook	81	1	3564918	1356000	14019	1500
0_1k	0 - 1k	Scientists for EU	Scientists for EU	642444842524195	Facebook	58	1	3560942	1075000	14513	1967
0_1k	0 - 1k	Renew	Renew  Party	1923371311278106	Facebook	179	1	3556854	852206	41130	5335
0_1k	0 - 1k	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	20	1	3543183	1483881	6073	2776
0_1k	0 - 1k	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	61	1	3508938	1410000	6996	378
0_1k	0 - 1k	Amref Health Africa - Italia		48677844864	Facebook	103	1	3494897	1228999	12997	700
0_1k	0 - 1k	Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	83	1	3480000	290000	12000	949
0_1k	0 - 1k	SP	SP	128393027527	Facebook	153	1	3458846	1231999	32047	5600
0_1k	0 - 1k	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	693	1	3447525	747108	28002	5424
0_1k	0 - 1k	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	111	1	3441889	1040000	14589	900
0_1k	0 - 1k	HLAS	První prezidentská	320144481956623	Facebook	259	1	3439740	861999	6507	1810
0_1k	0 - 1k	London Labour Party	The London Labour Party 	474613052643462	Facebook	82	1	3396857	1122780	20811	3391
0_1k	0 - 1k	Párbeszéd Magyarországért		AR567356246269624320	Google	11	1	3350000	330000	1900	150
0_1k	0 - 1k	Save the Refugees		1931458237163388	Facebook	67	1	3349915	1104392	19755	3321
0_1k	0 - 1k	The Week UK	The Week	177855115588808	Facebook	139	1	3325154	1142819	27676	3385
0_1k	0 - 1k	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	3313918	920000	9318	300
0_1k	0 - 1k	Property & Business Info		562032903912680	Facebook	283	1	3304431	858199	52298	5596
0_1k	0 - 1k	Unis pour les Droits Humains		1642871805813802	Facebook	29	1	3290971	1366999	2911	89
0_1k	0 - 1k	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	83	1	3286917	711000	8217	0
0_1k	0 - 1k	Fianna Fáil		AR101183107301900288	Google	31	1	3280000	310000	4249	300
0_1k	0 - 1k	Respeto LGTB		2315084548728652	Facebook	313	1	3279686	1186999	36287	1600
0_1k	0 - 1k	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	115	1	3243885	979000	13485	800
0_1k	0 - 1k	Oxfam Italia		150200761667597	Facebook	280	1	3240719	942999	35920	2600
0_1k	0 - 1k	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	106	1	3212894	1033000	15294	1200
0_1k	0 - 1k	China Xinhua News		338109312883186	Facebook	5	1	3199995	1500000	1152	178
0_1k	0 - 1k	Greenpeace Magyarország		35634348348	Facebook	98	1	3175901	1231000	10384	525
0_1k	0 - 1k	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	13	1	3149987	1330000	10487	4500
0_1k	0 - 1k	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	339	1	3148661	857999	20573	4639
0_1k	0 - 1k	Litere.net	litere.net	1504323906337545	Facebook	13	1	3148040	1479026	2525	610
0_1k	0 - 1k	Greenpeace Polska		32104614789	Facebook	61	1	3109308	1259684	5949	1495
0_1k	0 - 1k	350.org		12185972707	Facebook	84	1	3102915	803000	15235	1958
0_1k	0 - 1k	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	9	1	3099991	1370000	1290	100
0_1k	0 - 1k	eToro		193863317737	Facebook	23	1	3090977	1313999	7901	1958
0_1k	0 - 1k	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	3079982	1262000	4582	700
0_1k	0 - 1k	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	101	1	3068898	1181000	13599	900
0_1k	0 - 1k	Mónica Oltra	Compromís	81107269227	Facebook	18	1	3056982	1411000	8382	2200
0_1k	0 - 1k	Fotografiska Stockholm		142320852554	Facebook	10	1	3054989	1331000	2221	500
0_1k	0 - 1k	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	216	1	3054784	880000	26984	1400
0_1k	0 - 1k	TRT World		1559901027613381	Facebook	8	1	3049992	1460000	817	297
0_1k	0 - 1k	MDM Deutsche Münze		126866220711392	Facebook	46	1	3049954	1165999	8953	1100
0_1k	0 - 1k	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	32	1	3026458	1260053	24940	5905
0_1k	0 - 1k	Make.org	Make.org	122037308191612	Facebook	60	1	2985940	1222000	16839	4100
0_1k	0 - 1k	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	76	1	2980924	1027000	8724	300
0_1k	0 - 1k	Joe Sammut		433245190070343	Facebook	83	1	2974916	1160999	13117	1500
0_1k	0 - 1k	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	45	1	2953954	1168999	15255	2700
0_1k	0 - 1k	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	68	1	2932931	1180999	16232	3200
0_1k	0 - 1k	Liberalerna	Liberalerna	132266740623	Facebook	101	1	2929898	976999	15877	4343
0_1k	0 - 1k	Guardian Weekly		64525551258	Facebook	28	1	2923360	1172161	9147	1753
0_1k	0 - 1k	InFacts	InFacts	678120165658753	Facebook	98	1	2912000	730548	17501	1747
0_1k	0 - 1k	Демократична България	Демократична България	995342840629890	Facebook	35	1	2901965	1089000	6463	823
