age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
55_64	55-64	Vereniging Eigen Huis		371735371563	Facebook	15	1	859956	349044	6681	1478
55_64	55-64	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	77	1	849186	328793	1268	366
55_64	55-64	Sign for my Future		1345513882259768	Facebook	72	1	847568	362159	5861	1283
55_64	55-64	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	19	1	840389	344902	1510	669
55_64	55-64	Roberto Rosso		1735684256653359	Facebook	45	1	840016	358086	4620	1124
55_64	55-64	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	594	1	837776	177616	15721	390
55_64	55-64	Scientists for EU	Scientists for EU	642444842524195	Facebook	59	1	829124	272403	5708	971
55_64	55-64	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	130	1	825406	279909	9832	2160
55_64	55-64	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	77	1	825231	336605	5661	1280
55_64	55-64	George Simion		2212856535602171	Facebook	26	1	822875	334096	1730	450
55_64	55-64	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	268	1	817966	279305	8611	1235
55_64	55-64	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	158	1	799640	315414	4164	711
55_64	55-64	Lara Comi	Lara Comi	155619044465389	Facebook	89	1	795831	236122	2561	533
55_64	55-64	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	118	1	795310	239647	5269	76
55_64	55-64	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	82	1	789098	293276	3449	229
55_64	55-64	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1192	1	784380	171963	18397	635
55_64	55-64	Groen	Groen	84920854319	Facebook	113	1	781828	281974	3953	587
55_64	55-64	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	84	1	760547	242670	4508	574
55_64	55-64	Campact e.V.	Campact e.V.	82734241364	Facebook	30	1	755512	301492	6312	1395
55_64	55-64	Stichting De Noordzee		128160633899802	Facebook	41	1	747320	314229	4657	954
55_64	55-64	MDM Deutsche Münze		126866220711392	Facebook	46	1	746487	291540	2231	315
55_64	55-64	Winkler Gyula		1560147330888040	Facebook	22	1	746151	327457	969	246
55_64	55-64	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	162	1	744702	206334	2713	42
55_64	55-64	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	44	1	744071	302838	1643	226
55_64	55-64	European Greens	European Greens	141366725876424	Facebook	20	1	743705	327580	6000	1329
55_64	55-64	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	230	1	742830	293460	8388	2049
55_64	55-64	Centerpartiet	Centerpartiet	12690894340	Facebook	108	1	736098	272058	9729	2316
55_64	55-64	Stichting Vluchteling		120034538112114	Facebook	81	1	734511	282676	11022	2528
55_64	55-64	DIE LINKE	DIE LINKE	47694585682	Facebook	249	1	729740	249300	4126	312
55_64	55-64	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	722956	276201	2454	399
55_64	55-64	Alfred Sant	Alfred Sant	537789116260209	Facebook	103	1	713348	264906	3294	378
55_64	55-64	La Prime Énergie		336155273400553	Facebook	27	1	706351	280451	6195	1393
55_64	55-64	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	36	1	694081	253639	2598	408
55_64	55-64	Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	11	1	690207	296005	1791	814
55_64	55-64	Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	675499	268540	6766	1470
55_64	55-64	Grüner Fisher Investments		138832469593845	Facebook	238	1	674331	194235	27822	6067
55_64	55-64	Демократична България	Демократична България	995342840629890	Facebook	35	1	668604	262032	1477	211
55_64	55-64	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	32	1	664664	260107	2841	715
55_64	55-64	Adesso Basta		1062452300584762	Facebook	2	1	664313	332157	3320	664
55_64	55-64	Litere.net	litere.net	1504323906337545	Facebook	13	1	656927	298970	548	126
55_64	55-64	HC Strache	FPÖ	74865038590	Facebook	77	1	655075	263991	4039	1116
55_64	55-64	Oxfam Italia		150200761667597	Facebook	229	1	653240	180732	7946	637
55_64	55-64	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	652608	279193	3211	1116
55_64	55-64	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	60	1	651232	303959	2785	555
55_64	55-64	Primes écologique		152399322377561	Facebook	19	1	645222	269145	7795	1704
55_64	55-64	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	82	1	642559	140134	1612	0
55_64	55-64	London Labour Party	The London Labour Party 	474613052643462	Facebook	86	1	637150	231856	6299	1320
55_64	55-64	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	633767	271448	6154	1606
55_64	55-64	Mónica Oltra	Compromís	81107269227	Facebook	18	1	631192	290816	2376	566
55_64	55-64	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	320	1	626006	168751	4301	986
55_64	55-64	Stop Cambio Climático		124967441456981	Facebook	32	1	622694	258729	2059	346
55_64	55-64	EU Watch	EU Watch	136146920436020	Facebook	35	1	620086	189119	1902	240
55_64	55-64	London Gov	the Greater London Authority	713179875369048	Facebook	28	1	616952	255259	6925	1412
55_64	55-64	TheArticle	TheArticle	607840469632004	Facebook	26	1	616569	276135	8423	1885
55_64	55-64	Enel Energia		1589410777971706	Facebook	5	1	615697	280511	6031	1200
55_64	55-64	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1135	1	614726	90474	29090	0
55_64	55-64	Covestro		150793518281117	Facebook	15	1	609995	269921	1076	339
55_64	55-64	Katarina Barley	SPD	1522202731410785	Facebook	279	1	604947	145469	4986	175
55_64	55-64	DéFI	DéFI	173518112695794	Facebook	146	1	602241	133964	4357	359
55_64	55-64	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	83	1	600205	198951	9526	1844
55_64	55-64	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	77	1	597163	222163	10254	2265
55_64	55-64	Josef Caruana		166617437361908	Facebook	67	1	595434	182057	2585	278
55_64	55-64	Medici Senza Frontiere		65737832194	Facebook	25	1	595014	245837	2440	827
55_64	55-64	Avaaz	Avaaz	8340223883	Facebook	29	1	590766	273219	4578	872
55_64	55-64	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	59	1	589120	193116	2575	217
55_64	55-64	Make.org	Make.org	122037308191612	Facebook	42	1	589051	233374	6150	1445
55_64	55-64	Amnesty International UK		7624294394	Facebook	89	1	586960	247108	5928	1727
55_64	55-64	Greenpeace Deutschland		22541752487	Facebook	318	1	571832	181516	4732	563
55_64	55-64	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	35	1	562799	180466	1397	309
55_64	55-64	Ministère de l'Intérieur		103146727990	Facebook	14	1	560747	228885	3120	845
55_64	55-64	Ayuda LGTB		315021912539118	Facebook	51	1	558419	226345	4306	758
55_64	55-64	Andy Street	The Conservative Party	625464517632792	Facebook	556	1	557925	171118	10078	335
55_64	55-64	School Cuts	National Education Union	871798409656672	Facebook	132	1	554925	131746	5143	771
55_64	55-64	CDA	CDA	320374518118	Facebook	12	1	550052	239189	2800	648
55_64	55-64	Socialdemokratiet		41459763029	Facebook	55	1	549533	183675	7086	1887
55_64	55-64	David Casa	David Casa	193035580892638	Facebook	88	1	546167	145916	2034	157
55_64	55-64	Riparte il futuro		476098022442147	Facebook	39	1	542707	223984	1442	202
55_64	55-64	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	285	1	542690	119368	7983	578
55_64	55-64	Nicola Danti		241424056063716	Facebook	56	1	536223	163868	2963	482
55_64	55-64	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	95	1	535722	132535	2401	44
55_64	55-64	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	37	1	535549	147405	5527	1577
55_64	55-64	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	65	1	535418	120971	2644	198
55_64	55-64	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	85	1	533247	171430	4455	855
55_64	55-64	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	28	1	532870	159050	1097	254
55_64	55-64	Les Energies du Soleil		1684031805239401	Facebook	14	1	520508	233320	6488	1965
55_64	55-64	CIWF Italia		576664002355828	Facebook	25	1	519733	219732	3992	931
55_64	55-64	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	519066	226571	2830	770
55_64	55-64	Labour Future	Labour Future	112846662487263	Facebook	22	1	516945	225011	4339	874
55_64	55-64	Приоритети	БЗНС	1163987410423594	Facebook	56	1	512408	188724	1808	54
55_64	55-64	NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	43	1	510370	180662	3038	334
55_64	55-64	Politice.net	politice.net	2546711162025064	Facebook	12	1	503909	228875	502	102
55_64	55-64	The Week UK	The Week	177855115588808	Facebook	125	1	498083	181350	5280	988
55_64	55-64	Ujhelyi István dr.	MSZP	734217673259088	Facebook	31	1	492828	198715	1220	438
55_64	55-64	Amnistía Internacional España		78151799929	Facebook	36	1	492240	207867	3636	601
55_64	55-64	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	112	1	492198	148659	2105	112
55_64	55-64	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	27	1	485579	188463	853	272
55_64	55-64	2 Min Ecologie		433170297221149	Facebook	68	1	483316	167027	5382	996
55_64	55-64	Renew	Renew  Party	1923371311278106	Facebook	162	1	477701	117800	6032	776
55_64	55-64	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	474574	138650	2614	348
55_64	55-64	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	28	1	471033	185813	3244	768
55_64	55-64	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	39	1	468252	135944	1108	232
55_64	55-64	George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	41	1	465449	150377	1561	75
55_64	55-64	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	19	1	462708	170819	860	235
55_64	55-64	Joe Sammut		433245190070343	Facebook	80	1	460182	173428	2402	206
55_64	55-64	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	22	1	458631	200108	2035	476
55_64	55-64	MEO		69209479569	Facebook	4	1	456227	179650	734	237
55_64	55-64	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	64	1	454565	174400	2265	481
55_64	55-64	PolEXIT		2001582129931761	Facebook	17	1	454172	170319	960	197
55_64	55-64	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	132	1	453432	161586	4051	810
55_64	55-64	InFacts	InFacts	678120165658753	Facebook	85	1	448415	108726	3230	327
55_64	55-64	Asthma UK	Asthma UK	40952091012	Facebook	13	1	445863	195126	4197	902
55_64	55-64	Aboca		295129913955200	Facebook	56	1	437844	121119	1009	0
55_64	55-64	ScienceDirect		1473969232915792	Facebook	4	1	435866	163684	487	76
55_64	55-64	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	22	1	433932	194842	803	185
55_64	55-64	Miroslav Žiak		396331590493376	Facebook	96	1	432349	100462	2865	35
55_64	55-64	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	73	1	429195	130754	1581	52
55_64	55-64	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	105	1	428857	99161	4768	377
55_64	55-64	Red Barnet		67571270393	Facebook	80	1	428690	148453	7358	1948
55_64	55-64	Blendle		181375052003138	Facebook	70	1	424964	147342	4746	828
55_64	55-64	Amref Health Africa - Italia		48677844864	Facebook	103	1	424832	165033	2013	181
55_64	55-64	Humble Household		1746853745395190	Facebook	53	1	424581	173339	4931	1537
55_64	55-64	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	50	1	419219	148956	1803	272
55_64	55-64	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	48	1	417343	160879	745	20
55_64	55-64	Forza Italia		172265396249029	Facebook	15	1	413909	155562	3133	639
55_64	55-64	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	16	1	412549	148900	742	255
55_64	55-64	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	411763	205881	12859	2571
55_64	55-64	Michela Giuffrida		656848937718109	Facebook	35	1	410646	130358	1574	145
55_64	55-64	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	31	1	409804	177837	2595	966
55_64	55-64	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	22	1	408891	147421	909	84
55_64	55-64	Röda Korset		111630258867610	Facebook	65	1	405807	111810	1836	579
55_64	55-64	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	403088	158536	2285	541
55_64	55-64	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	402273	162875	589	117
55_64	55-64	Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	69	1	401430	110458	4532	547
55_64	55-64	Ruža Tomašić		1434305366791182	Facebook	38	1	398615	99278	1075	0
55_64	55-64	Silvia Dinică		1128229287275038	Facebook	20	1	395763	157774	701	170
55_64	55-64	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	69	1	390981	121200	1608	60
55_64	55-64	Irene Montero	Unidas Podemos	699285113542248	Facebook	4	1	388149	185507	2987	962
55_64	55-64	Claudia Gamon	NEOS	447992848717452	Facebook	184	1	386344	109576	3294	353
55_64	55-64	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	384135	111740	1088	40
55_64	55-64	Agence Isolation Pour Tous		568528630290119	Facebook	25	1	382389	155566	4642	1044
55_64	55-64	PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	26	1	381804	96956	1078	248
55_64	55-64	Ivan ŠTEFANEC		324560137683033	Facebook	36	1	381799	152300	1731	368
55_64	55-64	Budapest 10-es Választókerület		757956501234552	Facebook	24	1	381156	120991	874	180
55_64	55-64	SiViaggia		762240900455909	Facebook	4	1	376017	155778	807	349
55_64	55-64	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	32	1	375734	103689	2350	345
55_64	55-64	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50	1	375228	140186	1141	299
55_64	55-64	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	127	1	373832	134472	6381	1692
55_64	55-64	Itthonról Otthonra		795559303924823	Facebook	1	1	373801	186901	231	115
55_64	55-64	Bundesregierung		768905426534529	Facebook	5	1	372229	160971	3117	623
55_64	55-64	Izquierda Unida	Izquierda Unida	74858103866	Facebook	14	1	372024	161802	1641	510
55_64	55-64	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	54	1	370091	123339	1107	88
55_64	55-64	Aides énergétiques pour tous		789578834730248	Facebook	16	1	369462	150585	4300	945
55_64	55-64	Lizette Risgaard		547601668763372	Facebook	71	1	367379	129319	4081	1068
55_64	55-64	CD&V	CD&V	52997544531	Facebook	79	1	366393	123802	2616	332
55_64	55-64	Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	25	1	365842	98376	894	181
55_64	55-64	Dúró Dóra	Sipos 	191946490841225	Facebook	28	1	363743	146554	946	345
55_64	55-64	Plaid Cymru	Plaid Cymru	26416930992	Facebook	11	1	362611	146713	1772	412
55_64	55-64	Gregoriana Tudoran		1985293741779690	Facebook	25	1	361584	98469	517	90
55_64	55-64	Danke, Freihandel.	VDMA	226651401514704	Facebook	231	1	359451	87386	4491	284
55_64	55-64	Fabrizio Marrazzo		174478206566341	Facebook	50	1	359009	97628	1334	65
55_64	55-64	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	244	1	356747	78755	5960	402
55_64	55-64	Bespaarkiosk.nl		1659811130952704	Facebook	3	1	355789	156545	2845	569
55_64	55-64	Video News		329122497569429	Facebook	5	1	353539	141586	428	109
55_64	55-64	Referendum Commission		580832208630212	Facebook	24	1	352700	154389	3089	655
55_64	55-64	Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	30	1	348914	133389	769	195
55_64	55-64	Leave Means Leave	Leave Means Leave	1705780739687918	Facebook	12	1	348475	119807	3705	719
55_64	55-64	Microsoft Education		171047642947607	Facebook	6	1	348005	136602	3109	617
55_64	55-64	More United	More United	618113871680733	Facebook	14	1	346554	122931	4156	879
55_64	55-64	Global Justice Now	Global Justice Now	6707857033	Facebook	508	1	346485	55349	16536	185
55_64	55-64	Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	25	1	341906	110369	1388	177
55_64	55-64	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	19	1	340059	158375	327	58
55_64	55-64	INBOX	New Digital Media	369693523475596	Facebook	33	1	337622	140571	497	16
55_64	55-64	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	40	1	335124	111243	1188	99
